code,description,last_updated
Y82.3,"Surgical instruments, materials and devices (including sutures)",2024-10-01
Y82.8,"Miscellaneous devices, not elsewhere classified",2024-10-01
Y83.-,,2024-10-01
Y83.0,Surgical operation with transplant of whole organ,2024-10-01
Y83.1,Surgical operation with implant of artificial internal device,2024-10-01
Y83.2,"Surgical operation with anastomosis, bypass or graft",2024-10-01
Y83.3,Surgical operation with formation of external stoma,2024-10-01
Y83.4,Other reconstructive surgery,2024-10-01
Y83.5,Amputation of limb(s),2024-10-01
Y83.6,Removal of other organ (partial) (total),2024-10-01
Y83.8,Other surgical procedures,2024-10-01
Y83.9,"Surgical procedure, unspecified",2024-10-01
Y84.-,,2024-10-01
Y84.0,Cardiac catheterization,2024-10-01
Y84.1,Kidney dialysis,2024-10-01
Y84.2,Radiological procedure and radiotherapy,2024-10-01
Y84.3,Shock therapy,2024-10-01
Y84.4,Aspiration of fluid,2024-10-01
Y84.5,Insertion of gastric or duodenal sound,2024-10-01
Y84.6,Urinary catheterization,2024-10-01
Y84.7,Blood-sampling,2024-10-01
Y84.8,Other medical procedures,2024-10-01
Y84.9,"Medical procedure, unspecified",2024-10-01
Y85.-,,2024-10-01
Y85.0,Sequelae of motor-vehicle accident,2024-10-01
Y85.9,Sequelae of other and unspecified transport accidents,2024-10-01
Y86,,2024-10-01
Y87.-,,2024-10-01
Y87.0,Sequelae of intentional self-harm,2024-10-01
Y87.1,Sequelae of assault,2024-10-01
Y87.2,Sequelae of events of undetermined intent,2024-10-01
Y88.-,,2024-10-01
Y88.0,"Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use",2024-10-01
Y88.1,Sequelae of misadventures to patients during surgical and medical procedures,2024-10-01
Y88.2,Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use,2024-10-01
Y88.3,"Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",2024-10-01
Y89.-,,2024-10-01
Y89.0,Sequelae of legal intervention,2024-10-01
Y89.1,Sequelae of war operations,2024-10-01
Y89.9,Sequelae of unspecified external cause,2024-10-01
Y90.-,,2024-10-01
Y90.0,Blood alcohol level of less than 20 mg/100 ml,2024-10-01
Y90.1,Blood alcohol level of 20-39 mg/100 ml,2024-10-01
Y90.2,Blood alcohol level of 40-59 mg/100 ml,2024-10-01
Y90.3,Blood alcohol level of 60-79 mg/100 ml,2024-10-01
Y90.4,Blood alcohol level of 80-99 mg/100 ml,2024-10-01
Y90.5,Blood alcohol level of 100-119 mg/100 ml,2024-10-01
Y90.6,Blood alcohol level of 120-199 mg/100 ml,2024-10-01
Y90.7,Blood alcohol level of 200-239 mg/100 ml,2024-10-01
Y90.8,Blood alcohol level of 240 mg/100 ml or more,2024-10-01
Y90.9,"Presence of alcohol in blood, level not specified",2024-10-01
Y91.-,,2024-10-01
Y91.0,Mild alcohol intoxication,2024-10-01
Y91.1,Moderate alcohol intoxication,2024-10-01
Y91.2,Severe alcohol intoxication,2024-10-01
Y91.3,Very severe alcohol intoxication,2024-10-01
Y91.9,"Alcohol involvement, not otherwise specified",2024-10-01
Y95,,2024-10-01
Y96,,2024-10-01
Y97,,2024-10-01
Y98,,2024-10-01
Z00.-,,2024-10-01
Z00.0,General medical examination,2024-10-01
Z00.1,Routine child health examination,2024-10-01
Z00.2,Examination for period of rapid growth in childhood,2024-10-01
Z00.3,Examination for adolescent development state,2024-10-01
Z00.4,"General psychiatric examination, not elsewhere classified",2024-10-01
Z00.5,Examination of potential donor of organ and tissue,2024-10-01
Z00.6,Examination for normal comparison and control in clinical research programme,2024-10-01
Z00.8,Other general examinations,2024-10-01
Z01.-,,2024-10-01
Z01.0,Examination of eyes and vision,2024-10-01
Z01.1,Examination of ears and hearing,2024-10-01
Z01.2,Dental examination,2024-10-01
Z01.3,Examination of blood pressure,2024-10-01
Z01.4,Gynaecological examination (general)(routine),2024-10-01
Z01.5,Diagnostic skin and sensitization tests,2024-10-01
Z01.6,"Radiological examination, not elsewhere classified",2024-10-01
Z01.7,Laboratory examination,2024-10-01
Z01.8,Other specified special examinations,2024-10-01
Z01.9,"Special examination, unspecified",2024-10-01
Z02.-,,2024-10-01
Z02.0,Examination for admission to educational institution,2024-10-01
Z02.1,Pre-employment examination,2024-10-01
Z02.2,Examination for admission to residential institutions,2024-10-01
Z02.3,Examination for recruitment to armed forces,2024-10-01
Z02.4,Examination for driving licence,2024-10-01
Z02.5,Examination for participation in sport,2024-10-01
Z02.6,Examination for insurance purposes,2024-10-01
Z02.7,Issue of medical certificate,2024-10-01
Z02.8,Other examinations for administrative purposes,2024-10-01
Z02.9,"Examination for administrative purposes, unspecified",2024-10-01
Z03.-,,2024-10-01
Z03.0,Observation for suspected tuberculosis,2024-10-01
Z03.1,Observation for suspected malignant neoplasm,2024-10-01
Z03.2,Observation for suspected mental and behavioural disorders,2024-10-01
Z03.3,Observation for suspected nervous system disorder,2024-10-01
Z03.4,Observation for suspected myocardial infarction,2024-10-01
Z03.5,Observation for other suspected cardiovascular diseases,2024-10-01
Z03.6,Observation for suspected toxic effect from ingested substance,2024-10-01
Z03.8,Observation for other suspected diseases and conditions,2024-10-01
Z03.9,"Observation for suspected disease or condition, unspecified",2024-10-01
Z04.-,,2024-10-01
Z04.0,Blood-alcohol and blood-drug test,2024-10-01
Z04.1,Examination and observation following transport accident,2024-10-01
Z04.2,Examination and observation following work accident,2024-10-01
Z04.3,Examination and observation following other accident,2024-10-01
Z04.4,Examination and observation following alleged rape and seduction,2024-10-01
Z04.5,Examination and observation following other inflicted injury,2024-10-01
Z04.6,"General psychiatric examination, requested by authority",2024-10-01
Z04.8,Examination and observation for other specified reasons,2024-10-01
Z04.9,Examination and observation for unspecified reason,2024-10-01
Z08.-,,2024-10-01
Z08.0,Follow-up examination after surgery for malignant neoplasm,2024-10-01
Z08.1,Follow-up examination after radiotherapy for malignant neoplasm,2024-10-01
Z08.2,Follow-up examination after chemotherapy for malignant neoplasm,2024-10-01
Z08.7,Follow-up examination after combined treatment for malignant neoplasm,2024-10-01
Z08.8,Follow-up examination after other treatment for malignant neoplasm,2024-10-01
Z08.9,Follow-up examination after unspecified treatment for malignant neoplasm,2024-10-01
Z09.-,,2024-10-01
Z09.0,Follow-up examination after surgery for other conditions,2024-10-01
Z09.1,Follow-up examination after radiotherapy for other conditions,2024-10-01
Z09.2,Follow-up examination after chemotherapy for other conditions,2024-10-01
Z09.3,Follow-up examination after psychotherapy,2024-10-01
Z09.4,Follow-up examination after treatment of fracture,2024-10-01
Z09.7,Follow-up examination after combined treatment for other conditions,2024-10-01
Z09.8,Follow-up examination after other treatment for other conditions,2024-10-01
Z09.9,Follow-up examination after unspecified treatment for other conditions,2024-10-01
Z10.-,,2024-10-01
Z10.0,Occupational health examination,2024-10-01
Z10.1,Routine general health check-up of inhabitants of institutions,2024-10-01
Z10.2,Routine general health check-up of armed forces,2024-10-01
Z10.3,Routine general health check-up of sports teams,2024-10-01
Z10.8,Routine general health check-up of other defined subpopulations,2024-10-01
Z11.-,,2024-10-01
Z11.0,Special screening examination for intestinal infectious diseases,2024-10-01
Z11.1,Special screening examination for respiratory tuberculosis,2024-10-01
Z11.2,Special screening examination for other bacterial diseases,2024-10-01
Z11.3,Special screening examination for infections with a predominantly sexual mode of transmission,2024-10-01
Z11.4,Special screening examination for human immunodeficiency virus [HIV],2024-10-01
Z11.5,Special screening examination for other viral diseases,2024-10-01
Z11.6,Special screening examination for other protozoal diseases and helminthiases,2024-10-01
Z11.8,Special screening examination for other infectious and parasitic diseases,2024-10-01
Z11.9,"Special screening examination for infectious and parasitic diseases, unspecified",2024-10-01
Z12.-,,2024-10-01
Z12.0,Special screening examination for neoplasm of stomach,2024-10-01
Z12.1,Special screening examination for neoplasm of intestinal tract,2024-10-01
Z12.2,Special screening examination for neoplasm of respiratory organs,2024-10-01
Z12.3,Special screening examination for neoplasm of breast,2024-10-01
Z12.4,Special screening examination for neoplasm of cervix,2024-10-01
Z12.5,Special screening examination for neoplasm of prostate,2024-10-01
Z12.6,Special screening examination for neoplasm of bladder,2024-10-01
Z12.8,Special screening examination for neoplasms of other sites,2024-10-01
Z12.9,"Special screening examination for neoplasm, unspecified",2024-10-01
Z13.-,,2024-10-01
Z13.0,Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2024-10-01
Z13.1,Special screening examination for diabetes mellitus,2024-10-01
Z13.2,Special screening examination for nutritional disorders,2024-10-01
Z13.3,Special screening examination for mental and behavioural disorders,2024-10-01
Z13.4,Special screening examination for certain developmental disorders in childhood,2024-10-01
Z13.5,Special screening examination for eye and ear disorders,2024-10-01
Z13.6,Special screening examination for cardiovascular disorders,2024-10-01
Z13.7,"Special screening examination for congenital malformations, deformations and chromosomal abnormalities",2024-10-01
Z13.8,Special screening examination for other specified diseases and disorders,2024-10-01
Z13.9,"Special screening examination, unspecified",2024-10-01
Z20.-,,2024-10-01
Z20.0,Contact with and exposure to intestinal infectious diseases,2024-10-01
Z20.1,Contact with and exposure to tuberculosis,2024-10-01
Z20.2,Contact with and exposure to infections with a predominantly sexual mode of transmission,2024-10-01
Z20.3,Contact with and exposure to rabies,2024-10-01
Z20.4,Contact with and exposure to rubella,2024-10-01
Z20.5,Contact with and exposure to viral hepatitis,2024-10-01
Z20.6,Contact with and exposure to human immunodeficiency virus [HIV],2024-10-01
Z20.7,"Contact with and exposure to pediculosis, acariasis and other infestations",2024-10-01
Z20.8,Contact with and exposure to other communicable diseases,2024-10-01
Z20.9,Contact with and exposure to unspecified communicable disease,2024-10-01
Z21,,2024-10-01
Z22.-,,2024-10-01
Z22.0,Carrier of typhoid,2024-10-01
Z22.1,Carrier of other intestinal infectious diseases,2024-10-01
Z22.2,Carrier of diphtheria,2024-10-01
Z22.3,Carrier of other specified bacterial diseases,2024-10-01
Z22.4,Carrier of infections with a predominantly sexual mode of transmission,2024-10-01
Z22.6,Carrier of human T-lymphotropic virus type- 1 [HTLV-1] infection,2024-10-01
Z22.7,Latent tuberculosis,2024-10-01
Z22.8,Carrier of other infectious diseases,2024-10-01
Z22.9,"Carrier of infectious disease, unspecified",2024-10-01
Z23.-,,2024-10-01
Z23.0,Need for immunization against cholera alone,2024-10-01
Z23.1,Need for immunization against typhoid-paratyphoid alone [TAB],2024-10-01
Z23.2,Need for immunization against tuberculosis [BCG],2024-10-01
Z23.3,Need for immunization against plague,2024-10-01
Z23.4,Need for immunization against tularaemia,2024-10-01
Z23.5,Need for immunization against tetanus alone,2024-10-01
Z23.6,Need for immunization against diphtheria alone,2024-10-01
Z23.7,Need for immunization against pertussis alone,2024-10-01
Z23.8,Need for immunization against other single bacterial diseases,2024-10-01
Z24.-,,2024-10-01
Z24.0,Need for immunization against poliomyelitis,2024-10-01
Z24.1,Need for immunization against arthropod-borne viral encephalitis,2024-10-01
Z24.2,Need for immunization against rabies,2024-10-01
Z24.3,Need for immunization against yellow fever,2024-10-01
Z24.4,Need for immunization against measles alone,2024-10-01
Z24.5,Need for immunization against rubella alone,2024-10-01
Z24.6,Need for immunization against viral hepatitis,2024-10-01
Z25.-,,2024-10-01
Z25.0,Need for immunization against mumps alone,2024-10-01
Z25.1,Need for immunization against influenza,2024-10-01
Z25.8,Need for immunization against other specified single viral diseases,2024-10-01
Z26.-,,2024-10-01
Z26.0,Need for immunization against leishmaniasis,2024-10-01
Z26.8,Need for immunization against other specified single infectious diseases,2024-10-01
Z26.9,Need for immunization against unspecified infectious disease,2024-10-01
Z27.-,,2024-10-01
Z27.0,Need for immunization against cholera with typhoid-paratyphoid [cholera + TAB],2024-10-01
Z27.1,"Need for immunization against diphtheria-tetanus-pertussis, combined [DTP]",2024-10-01
Z27.2,Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid [DTP + TAB],2024-10-01
Z27.3,Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis [DTP + polio],2024-10-01
Z27.4,Need for immunization against measles-mumps-rubella [MMR],2024-10-01
Z27.8,Need for immunization against other combinations of infectious diseases,2024-10-01
Z27.9,Need for immunization against unspecified combinations of infectious diseases,2024-10-01
Z28.-,,2024-10-01
Z28.0,Immunization not carried out because of contraindication,2024-10-01
Z28.1,Immunization not carried out because of patient's decision for reasons of belief or group pressure,2024-10-01
Z28.2,Immunization not carried out because of patient's decision for other and unspecified reasons,2024-10-01
Z28.8,Immunization not carried out for other reasons,2024-10-01
Z28.9,Immunization not carried out for unspecified reason,2024-10-01
Z29.-,,2024-10-01
Z29.0,Isolation,2024-10-01
Z29.1,Prophylactic immunotherapy,2024-10-01
Z29.2,Other prophylactic chemotherapy,2024-10-01
Z29.8,Other specified prophylactic measures,2024-10-01
Z29.9,"Prophylactic measure, unspecified",2024-10-01
Z30.-,,2024-10-01
Z30.0,General counselling and advice on contraception,2024-10-01
Z30.1,Insertion of (intrauterine) contraceptive device,2024-10-01
Z30.2,Sterilization,2024-10-01
Z30.3,Menstrual extraction,2024-10-01
Z30.4,Surveillance of contraceptive drugs,2024-10-01
Z30.5,Surveillance of (intrauterine) contraceptive device,2024-10-01
Z30.8,Other contraceptive management,2024-10-01
Z30.9,"Contraceptive management, unspecified",2024-10-01
Z31.-,,2024-10-01
Z31.0,Tuboplasty or vasoplasty after previous sterilization,2024-10-01
Z31.1,Artificial insemination,2024-10-01
Z31.2,In vitro fertilization,2024-10-01
Z31.3,Other assisted fertilization methods,2024-10-01
Z31.4,Procreative investigation and testing,2024-10-01
Z31.5,Genetic counselling,2024-10-01
Z31.6,General counselling and advice on procreation,2024-10-01
Z31.8,Other procreative management,2024-10-01
Z31.9,"Procreative management, unspecified",2024-10-01
Z32.-,,2024-10-01
Z32.0,"Pregnancy, not (yet) confirmed",2024-10-01
Z32.1,Pregnancy confirmed,2024-10-01
Z33,,2024-10-01
Z34.-,,2024-10-01
Z34.0,Supervision of normal first pregnancy,2024-10-01
Z34.8,Supervision of other normal pregnancy,2024-10-01
Z34.9,"Supervision of normal pregnancy, unspecified",2024-10-01
Z35.-,,2024-10-01
Z35.0,Supervision of pregnancy with history of infertility,2024-10-01
Z35.1,Supervision of pregnancy with history of abortive outcome,2024-10-01
Z35.2,Supervision of pregnancy with other poor reproductive or obstetric history,2024-10-01
Z35.3,Supervision of pregnancy with history of insufficient antenatal care,2024-10-01
Z35.4,Supervision of pregnancy with grand multiparity,2024-10-01
Z35.5,Supervision of elderly primigravida,2024-10-01
Z35.6,Supervision of very young primigravida,2024-10-01
Z35.7,Supervision of high-risk pregnancy due to social problems,2024-10-01
Z35.8,Supervision of other high-risk pregnancies,2024-10-01
Z35.9,"Supervision of high-risk pregnancy, unspecified",2024-10-01
Z36.-,,2024-10-01
Z36.0,Antenatal screening for chromosomal anomalies,2024-10-01
Z36.1,Antenatal screening for raised alphafetoprotein level,2024-10-01
Z36.2,Other antenatal screening based on amniocentesis,2024-10-01
Z36.3,Antenatal screening for malformations using ultrasound and other physical methods,2024-10-01
Z36.4,Antenatal screening for fetal growth retardation using ultrasound and other physical methods,2024-10-01
Z36.5,Antenatal screening for isoimmunization,2024-10-01
Z36.8,Other antenatal screening,2024-10-01
Z36.9,"Antenatal screening, unspecified",2024-10-01
Z37.-,,2024-10-01
Z37.0,Single live birth,2024-10-01
Z37.1,Single stillbirth,2024-10-01
Z37.2,"Twins, both liveborn",2024-10-01
Z37.3,"Twins, one liveborn and one stillborn",2024-10-01
Z37.4,"Twins, both stillborn",2024-10-01
Z37.5,"Other multiple births, all liveborn",2024-10-01
Z37.6,"Other multiple births, some liveborn",2024-10-01
Z37.7,"Other multiple births, all stillborn",2024-10-01
Z37.9,"Outcome of delivery, unspecified",2024-10-01
Z38.-,,2024-10-01
Z38.0,"Singleton, born in hospital",2024-10-01
Z38.1,"Singleton, born outside hospital",2024-10-01
Z38.2,"Singleton, unspecified as to place of birth",2024-10-01
Z38.3,"Twin, born in hospital",2024-10-01
Z38.4,"Twin, born outside hospital",2024-10-01
Z38.5,"Twin, unspecified as to place of birth",2024-10-01
Z38.6,"Other multiple, born in hospital",2024-10-01
Z38.7,"Other multiple, born outside hospital",2024-10-01
Z38.8,"Other multiple, unspecified as to place of birth",2024-10-01
Z39.-,,2024-10-01
Z39.0,Care and examination immediately after delivery,2024-10-01
Z39.1,Care and examination of lactating mother,2024-10-01
Z39.2,Routine postpartum follow-up,2024-10-01
Z40.-,,2024-10-01
Z40.0,Prophylactic surgery for risk-factors related to malignant neoplasms,2024-10-01
Z40.8,Other prophylactic surgery,2024-10-01
Z40.9,"Prophylactic surgery, unspecified",2024-10-01
Z41.-,,2024-10-01
Z41.0,Hair transplant,2024-10-01
Z41.1,Other plastic surgery for unacceptable cosmetic appearance,2024-10-01
Z41.2,Routine and ritual circumcision,2024-10-01
Z41.3,Ear piercing,2024-10-01
Z41.8,Other procedures for purposes other than remedying health state,2024-10-01
Z41.9,"Procedure for purposes other than remedying health state, unspecified",2024-10-01
Z42.-,,2024-10-01
Z42.0,Follow-up care involving plastic surgery of head and neck,2024-10-01
Z42.1,Follow-up care involving plastic surgery of breast,2024-10-01
Z42.2,Follow-up care involving plastic surgery of other parts of trunk,2024-10-01
Z42.3,Follow-up care involving plastic surgery of upper extremity,2024-10-01
Z42.4,Follow-up care involving plastic surgery of lower extremity,2024-10-01
Z42.8,Follow-up care involving plastic surgery of other body part,2024-10-01
Z42.9,"Follow-up care involving plastic surgery, unspecified",2024-10-01
Z43.-,,2024-10-01
Z43.0,Attention to tracheostomy,2024-10-01
Z43.1,Attention to gastrostomy,2024-10-01
Z43.2,Attention to ileostomy,2024-10-01
Z43.3,Attention to colostomy,2024-10-01
Z43.4,Attention to other artificial openings of digestive tract,2024-10-01
Z43.5,Attention to cystostomy,2024-10-01
Z43.6,Attention to other artificial openings of urinary tract,2024-10-01
Z43.7,Attention to artificial vagina,2024-10-01
Z43.8,Attention to other artificial openings,2024-10-01
Z43.9,Attention to unspecified artificial opening,2024-10-01
Z44.-,,2024-10-01
Z44.0,Fitting and adjustment of artificial arm (complete)(partial),2024-10-01
Z44.1,Fitting and adjustment of artificial leg (complete)(partial),2024-10-01
Z44.2,Fitting and adjustment of artificial eye,2024-10-01
Z44.3,Fitting and adjustment of external breast prosthesis,2024-10-01
Z44.8,Fitting and adjustment of other external prosthetic devices,2024-10-01
Z44.9,Fitting and adjustment of unspecified external prosthetic device,2024-10-01
Z45.-,,2024-10-01
Z45.0,Adjustment and management of cardiac devices,2024-10-01
Z45.1,Adjustment and management of infusion pump,2024-10-01
Z45.2,Adjustment and management of vascular access device,2024-10-01
Z45.3,Adjustment and management of implanted hearing device,2024-10-01
Z45.8,Adjustment and management of other implanted devices,2024-10-01
Z45.9,Adjustment and management of unspecified implanted device,2024-10-01
Z46.-,,2024-10-01
Z46.0,Fitting and adjustment of spectacles and contact lenses,2024-10-01
Z46.1,Fitting and adjustment of hearing aid,2024-10-01
Z46.2,Fitting and adjustment of other devices related to nervous system and special senses,2024-10-01
Z46.3,Fitting and adjustment of dental prosthetic device,2024-10-01
Z46.4,Fitting and adjustment of orthodontic device,2024-10-01
Z46.5,Fitting and adjustment of ileostomy and other intestinal appliances,2024-10-01
Z46.6,Fitting and adjustment of urinary device,2024-10-01
Z46.7,Fitting and adjustment of orthopaedic device,2024-10-01
Z46.8,Fitting and adjustment of other specified devices,2024-10-01
Z46.9,Fitting and adjustment of unspecified device,2024-10-01
Z47.-,,2024-10-01
Z47.0,Follow-up care involving removal of fracture plate and other internal fixation device,2024-10-01
Z47.8,Other specified orthopaedic follow-up care,2024-10-01
Z47.9,"Orthopaedic follow-up care, unspecified",2024-10-01
Z48.-,,2024-10-01
Z48.0,Attention to surgical dressings and sutures,2024-10-01
Z48.8,Other specified surgical follow-up care,2024-10-01
Z48.9,"Surgical follow-up care, unspecified",2024-10-01
Z49.-,,2024-10-01
Z49.0,Preparatory care for dialysis,2024-10-01
Z49.1,Extracorporeal dialysis,2024-10-01
Z49.2,Other dialysis,2024-10-01
Z50.-,,2024-10-01
Z50.0,Cardiac rehabilitation,2024-10-01
Z50.1,Other physical therapy,2024-10-01
Z50.2,Alcohol rehabilitation,2024-10-01
Z50.3,Drug rehabilitation,2024-10-01
Z50.4,"Psychotherapy, not elsewhere classified",2024-10-01
Z50.5,Speech therapy,2024-10-01
Z50.6,Orthoptic training,2024-10-01
Z50.7,"Occupational therapy and vocational rehabilitation, not elsewhere classified",2024-10-01
Z50.8,Care involving use of other rehabilitation procedures,2024-10-01
Z50.9,"Care involving use of rehabilitation procedure, unspecified",2024-10-01
Z51.-,,2024-10-01
Z51.0,Radiotherapy session,2024-10-01
Z51.1,Chemotherapy session for neoplasm,2024-10-01
Z51.2,Other chemotherapy,2024-10-01
Z51.3,Blood transfusion (without reported diagnosis),2024-10-01
Z51.4,"Preparatory care for subsequent treatment, not elsewhere classified",2024-10-01
Z51.5,Palliative care,2024-10-01
Z51.6,Desensitization to allergens,2024-10-01
Z51.8,Other specified medical care,2024-10-01
Z51.9,"Medical care, unspecified",2024-10-01
Z52.-,,2024-10-01
Z52.0,Blood donor,2024-10-01
Z52.1,Skin donor,2024-10-01
Z52.2,Bone donor,2024-10-01
Z52.3,Bone marrow donor,2024-10-01
Z52.4,Kidney donor,2024-10-01
Z52.5,Cornea donor,2024-10-01
Z52.6,Liver donor,2024-10-01
Z52.7,Heart donor,2024-10-01
Z52.8,Donor of other organs and tissues,2024-10-01
Z52.9,Donor of unspecified organ or tissue,2024-10-01
Z53.-,,2024-10-01
Z53.0,Procedure not carried out because of contraindication,2024-10-01
Z53.1,Procedure not carried out because of patient's decision for reasons of belief and group pressure,2024-10-01
Z53.2,Procedure not carried out because of patient's decision for other and unspecified reasons,2024-10-01
Z53.8,Procedure not carried out for other reasons,2024-10-01
Z53.9,"Procedure not carried out, unspecified reason",2024-10-01
Z54.-,,2024-10-01
Z54.0,Convalescence following surgery,2024-10-01
Z54.1,Convalescence following radiotherapy,2024-10-01
Z54.2,Convalescence following chemotherapy,2024-10-01
Z54.3,Convalescence following psychotherapy,2024-10-01
Z54.4,Convalescence following treatment of fracture,2024-10-01
Z54.7,Convalescence following combined treatment,2024-10-01
Z54.8,Convalescence following other treatment,2024-10-01
Z54.9,Convalescence following unspecified treatment,2024-10-01
Z55.-,,2024-10-01
Z55.0,Illiteracy and low-level literacy,2024-10-01
Z55.1,Schooling unavailable and unattainable,2024-10-01
Z55.2,Failed examinations,2024-10-01
Z55.3,Underachievement in school,2024-10-01
Z55.4,Educational maladjustment and discord with teachers and classmates,2024-10-01
Z55.8,Other problems related to education and literacy,2024-10-01
Z55.9,"Problem related to education and literacy, unspecified",2024-10-01
Z56.-,,2024-10-01
Z56.0,"Unemployment, unspecified",2024-10-01
Z56.1,Change of job,2024-10-01
Z56.2,Threat of job loss,2024-10-01
Z56.3,Stressful work schedule,2024-10-01
Z56.4,Discord with boss and workmates,2024-10-01
Z56.5,Uncongenial work,2024-10-01
Z56.6,Other physical and mental strain related to work,2024-10-01
Z56.7,Other and unspecified problems related to employment,2024-10-01
Z57.-,,2024-10-01
Z57.0,Occupational exposure to noise,2024-10-01
Z57.1,Occupational exposure to radiation,2024-10-01
Z57.2,Occupational exposure to dust,2024-10-01
Z57.3,Occupational exposure to other air contaminants,2024-10-01
Z57.4,Occupational exposure to toxic agents in agriculture,2024-10-01
Z57.5,Occupational exposure to toxic agents in other industries,2024-10-01
Z57.6,Occupational exposure to extreme temperature,2024-10-01
Z57.7,Occupational exposure to vibration,2024-10-01
Z57.8,Occupational exposure to other risk-factors,2024-10-01
Z57.9,Occupational exposure to unspecified risk-factor,2024-10-01
Z58.-,,2024-10-01
Z58.0,Exposure to noise,2024-10-01
Z58.1,Exposure to air pollution,2024-10-01
Z58.2,Exposure to water pollution,2024-10-01
Z58.3,Exposure to soil pollution,2024-10-01
Z58.4,Exposure to radiation,2024-10-01
Z58.5,Exposure to other pollution,2024-10-01
Z58.6,Inadequate drinking-water supply,2024-10-01
Z58.7,Exposure to tobacco smoke,2024-10-01
Z58.8,Other problems related to physical environment,2024-10-01
Z58.9,"Problem related to physical environment, unspecified",2024-10-01
Z59.-,,2024-10-01
Z59.0,Homelessness,2024-10-01
Z59.1,Inadequate housing,2024-10-01
Z59.2,"Discord with neighbours, lodgers and landlord",2024-10-01
Z59.3,Problems related to living in residential institution,2024-10-01
Z59.4,Lack of adequate food,2024-10-01
Z59.5,Extreme poverty,2024-10-01
Z59.6,Low income,2024-10-01
Z59.7,Insufficient social insurance and welfare support,2024-10-01
Z59.8,Other problems related to housing and economic circumstances,2024-10-01
Z59.9,"Problem related to housing and economic circumstances, unspecified",2024-10-01
Z60.-,,2024-10-01
Z60.0,Problems of adjustment to life-cycle transitions,2024-10-01
Z60.1,Atypical parenting situation,2024-10-01
Z60.2,Living alone,2024-10-01
Z60.3,Acculturation difficulty,2024-10-01
Z60.4,Social exclusion and rejection,2024-10-01
Z60.5,Target of perceived adverse discrimination and persecution,2024-10-01
Z60.8,Other problems related to social environment,2024-10-01
Z60.9,"Problem related to social environment, unspecified",2024-10-01
Z61.-,,2024-10-01
Z61.0,Loss of love relationship in childhood,2024-10-01
Z61.1,Removal from home in childhood,2024-10-01
Z61.2,Altered pattern of family relationships in childhood,2024-10-01
Z61.3,Events resulting in loss of self-esteem in childhood,2024-10-01
Z61.4,Problems related to alleged sexual abuse of child by person within primary support group,2024-10-01
Z61.5,Problems related to alleged sexual abuse of child by person outside primary support group,2024-10-01
Z61.6,Problems related to alleged physical abuse of child,2024-10-01
Z61.7,Personal frightening experience in childhood,2024-10-01
Z61.8,Other negative life events in childhood,2024-10-01
Z61.9,"Negative life event in childhood, unspecified",2024-10-01
Z62.-,,2024-10-01
Z62.0,Inadequate parental supervision and control,2024-10-01
Z62.1,Parental overprotection,2024-10-01
Z62.2,Institutional upbringing,2024-10-01
Z62.3,Hostility towards and scapegoating of child,2024-10-01
Z62.4,Emotional neglect of child,2024-10-01
Z62.5,Other problems related to neglect in upbringing,2024-10-01
Z62.6,Inappropriate parental pressure and other abnormal qualities of upbringing,2024-10-01
Z62.8,Other specified problems related to upbringing,2024-10-01
Z62.9,"Problem related to upbringing, unspecified",2024-10-01
Z63.-,,2024-10-01
Z63.0,Problems in relationship with spouse or partner,2024-10-01
Z63.1,Problems in relationship with parents and in-laws,2024-10-01
Z63.2,Inadequate family support,2024-10-01
Z63.3,Absence of family member,2024-10-01
Z63.4,Disappearance and death of family member,2024-10-01
Z63.5,Disruption of family by separation and divorce,2024-10-01
Z63.6,Dependent relative needing care at home,2024-10-01
Z63.7,Other stressful life events affecting family and household,2024-10-01
Z63.8,Other specified problems related to primary support group,2024-10-01
Z63.9,"Problem related to primary support group, unspecified",2024-10-01
Z64.-,,2024-10-01
Z64.0,Problems related to unwanted pregnancy,2024-10-01
Z64.1,Problems related to multiparity,2024-10-01
Z64.2,"Seeking and accepting physical, nutritional and chemical interventions known to be hazardous and harmful",2024-10-01
Z64.3,Seeking and accepting behavioural and psychological interventions known to be hazardous and harmful,2024-10-01
Z64.4,Discord with counsellors,2024-10-01
Z65.-,,2024-10-01
Z65.0,Conviction in civil and criminal proceedings without imprisonment,2024-10-01
Z65.1,Imprisonment and other incarceration,2024-10-01
Z65.2,Problems related to release from prison,2024-10-01
Z65.3,Problems related to other legal circumstances,2024-10-01
Z65.4,Victim of crime and terrorism,2024-10-01
Z65.5,"Exposure to disaster, war and other hostilities",2024-10-01
Z65.8,Other specified problems related to psychosocial circumstances,2024-10-01
Z65.9,Problem related to unspecified psychosocial circumstances,2024-10-01
Z70.-,,2024-10-01
Z70.0,Counselling related to sexual attitude,2024-10-01
Z70.1,Counselling related to patient's sexual behaviour and orientation,2024-10-01
Z70.2,Counselling related to sexual behaviour and orientation of third party,2024-10-01
