code,description,last_updated
P9027001,"03,""Red blood cells, leukocytes reduced, oxygen/ carbon dioxide reduced, each uni",2024-10-01
P9031001,"03,""Platelets, leukocytes reduced, each unit"",Platelets leukocytes reduced52",2024-10-01
P9032001,"03,""Platelets, irradiated, each unit"",""Platelets, irradiated       52      A",2024-10-01
P9033001,"03,""Platelets, leukocytes reduced, irradiated, each unit"",Platelets leukoreduced",2024-10-01
P9034001,"03,""Platelets, pheresis, each unit"",""Platelets, pheresis         52      A",2024-10-01
P9035001,"03,""Platelets, pheresis, leukocytes reduced, each unit"",Platelet pheres leukoredu",2024-10-01
P9036001,"03,""Platelets, pheresis, irradiated, each unit"",Platelet pheresis irradiated52",2024-10-01
P9037001,"03,""Platelets, pheresis, leukocytes reduced, irradiated, each unit"",Plate pheres",2024-10-01
P9038001,"03,""Red blood cells, irradiated, each unit"",Rbc irradiated              52      A",2024-10-01
P9039001,"03,""Red blood cells, deglycerolized, each unit"",Rbc deglycerolized          52",2024-10-01
P9040001,"03,""Red blood cells, leukocytes reduced, irradiated, each unit"",Rbc leukoreduced",2024-10-01
P9041001,"03,""Infusion, albumin (human), 5%, 50 ml"",""Albumin (human),5%, 50ml    52      A""",2024-10-01
P9043001,"03,""Infusion, plasma protein fraction (human), 5%, 50 ml"",""Plasma protein fract,5",2024-10-01
P9044001,"03,""Plasma, cryoprecipitate reduced, each unit"",Cryoprecipitatereducedplasma52",2024-10-01
P9045001,"03,""Infusion, albumin (human), 5%, 250 ml"",""Albumin (human), 5%, 250 ml 52      A",2024-10-01
P9046001,"03,""Infusion, albumin (human), 25%, 20 ml"",""Albumin (human), 25%, 20 ml 52      A",2024-10-01
P9047001,"03,""Infusion, albumin (human), 25%, 50 ml"",""Albumin (human), 25%, 50ml  52      A",2024-10-01
P9048001,"03,""Infusion, plasma protein fraction (human), 5%, 250 ml"",""Plasmaprotein fract,5",2024-10-01
P9050001,"03,""Granulocytes, pheresis, each unit"",""Granulocytes, pheresis unit 52      A"",,,",2024-10-01
P9051001,"03,""Whole blood or red blood cells, leukocytes reduced, cmv-negative, each unit"",",2024-10-01
P9052001,"03,""Platelets, hla-matched leukocytes reduced, apheresis/pheresis, each unit"",""Pl",2024-10-01
P9053001,"03,""Platelets, pheresis, leukocytes reduced, cmv-negative, irradiated, each unit""",2024-10-01
P9054001,"03,""Whole blood or red blood cells, leukocytes reduced, frozen, deglycerol, washe",2024-10-01
P9054002,"04,each unit,,,,,,",2024-10-01
P9055001,"03,""Platelets, leukocytes reduced, cmv-negative, apheresis/pheresis, each unit"",""",2024-10-01
P9056001,"03,""Whole blood, leukocytes reduced, irradiated, each unit"",""Blood, l/r, irradiat",2024-10-01
P9057001,"03,""Red blood cells, frozen/deglycerolized/washed, leukocytes reduced, irradiated",2024-10-01
P9057002,"04,each unit,,,,,,",2024-10-01
P9058001,"03,""Red blood cells, leukocytes reduced, cmv-negative, irradiated, each unit"",""Rb",2024-10-01
P9059001,"03,""Fresh frozen plasma between 8-24 hours of collection, each unit"",""Plasma, frz",2024-10-01
P9060001,"03,""Fresh frozen plasma, donor retested, each unit"",Fr frz plasma donor retested5",2024-10-01
P9070001,"03,""Plasma, pooled multiple donor, pathogen reduced, frozen, each unit"",Pathogen",2024-10-01
P9071001,"03,""Plasma (single donor), pathogen reduced, frozen, each unit"",Pathogen reduced",2024-10-01
P9072001,"03,""Platelets, pheresis, pathogen reduced or rapid bacterial tested, each unit"",P",2024-10-01
P9073001,"03,""Platelets, pheresis, pathogen-reduced, each unit"",Platelets pheresis path red",2024-10-01
P9099001,"03,Blood component or product not otherwise classified,Blood component/product no",2024-10-01
P9100001,"03,Pathogen(s) test for platelets,Pathogen test for platelets 57      A50-34,,,D,",2024-10-01
P9603001,"03,Travel allowance one way in connection with medically necessary laboratory,One",2024-10-01
P9603002,"04,specimen collection drawn from home bound or nursing home bound patient;,,,,,,",2024-10-01
P9603003,"04,prorated miles actually travelled,,,,,,",2024-10-01
P9604001,"03,Travel allowance one way in connection with medically necessary laboratory,One",2024-10-01
P9604002,"04,specimen collection drawn from home bound or nursing home bound patient;,,,,,,",2024-10-01
P9604003,"04,prorated trip charge,,,,,,",2024-10-01
P9612001,"03,""Catheterization for collection of specimen, single patient, all places of"",Ca",2024-10-01
P9612002,"04,service,,,,,,",2024-10-01
P9615001,"03,Catheterization for collection of specimen(s) (multiple patients),Urine specim",2024-10-01
Q0035001,"03,Cardiokymography,Cardiokymography            11      A50-50,,,D,T2D,5      019",2024-10-01
Q0081001,"03,""Infusion therapy, using other than chemotherapeutic drugs, per visit"",Infusio",2024-10-01
Q0083001,"03,""Chemotherapy administration by other than infusion technique only (e.g.,"",Che",2024-10-01
Q0083002,"04,""subcutaneous, intramuscular, push), per visit"",,,,,,",2024-10-01
Q0084001,"03,""Chemotherapy administration by infusion technique only, per visit"",Chemothera",2024-10-01
Q0085001,"03,Chemotherapy administration by both infusion technique and other technique(s),",2024-10-01
Q0085002,"04,""(e.g., subcutaneous, intramuscular, push), per visit"",,,,,,",2024-10-01
Q0091001,"03,""Screening papanicolaou smear; obtaining, preparing and conveyance of cervical",2024-10-01
Q0091002,"04,or vaginal smear to laboratory,,,,,,",2024-10-01
Q0092001,"03,Set-up portable x-ray equipment,Set up port xray equipment  11      A",2024-10-01
Q0111001,"03,""Wet mounts, including preparations of vaginal, cervical or skin specimens"",We",2024-10-01
Q0112001,"03,All potassium hydroxide (koh) preparations,Potassium hydroxide preps   21",2024-10-01
Q0113001,"03,Pinworm examinations,Pinworm examinations        21      A,130.0,,C,T1H,5",2024-10-01
Q0114001,"03,Fern test,Fern test                   21      A,400.0,,C,T1H,5      0199401012",2024-10-01
Q0115001,"03,""Post-coital direct, qualitative examinations of vaginal or cervical mucous"",P",2024-10-01
Q0138001,"03,""Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-es",2024-10-01
Q0138002,"04,use),,,,,,",2024-10-01
Q0139001,"03,""Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for es",2024-10-01
Q0139002,"04,on dialysis),,,,,,",2024-10-01
Q0144001,"03,""Azithromycin dihydrate, oral, capsules/powder, 1 gram"",""Azithromycin dihydrat",2024-10-01
Q0155001,"03,""Dronabinol (syndros), 0.1 mg, oral, fda approved prescription anti-emetic, fo",2024-10-01
Q0155002,"04,use as a complete therapeutic substitute for an iv anti-emetic at the time of,",2024-10-01
Q0155003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0161001,"03,""Chlorpromazine hydrochloride, 5 mg, oral, fda approved prescription"",Chlorpro",2024-10-01
Q0161002,"04,""anti-emetic, for use as a complete therapeutic substitute for an iv anti-emet",2024-10-01
Q0161003,"04,""at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",2024-10-01
Q0162001,"03,""Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a"",",2024-10-01
Q0162002,"04,complete therapeutic substitute for an iv anti-emetic at the time of,,,,,,",2024-10-01
Q0162003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0163001,"03,""Diphenhydramine hydrochloride, 50 mg, oral, fda approved prescription"",Diphen",2024-10-01
Q0163002,"04,""anti-emetic, for use as a complete therapeutic substitute for an iv anti-emet",2024-10-01
Q0163003,"04,at time of chemotherapy treatment not to exceed a 48 hour dosage regimen,,,,,,",2024-10-01
Q0164001,"03,""Prochlorperazine maleate, 5 mg, oral, fda approved prescription anti-emetic,""",2024-10-01
Q0164002,"04,for use as a complete therapeutic substitute for an iv anti-emetic at the time",2024-10-01
Q0164003,"04,""of chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0166001,"03,""Granisetron hydrochloride, 1 mg, oral, fda approved prescription anti-emetic,",2024-10-01
Q0166002,"04,for use as a complete therapeutic substitute for an iv anti-emetic at the time",2024-10-01
Q0166003,"04,""of chemotherapy treatment, not to exceed a 24 hour dosage regimen"",,,,,,",2024-10-01
Q0167001,"03,""Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a",2024-10-01
Q0167002,"04,complete therapeutic substitute for an iv anti-emetic at the time of,,,,,,",2024-10-01
Q0167003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0169001,"03,""Promethazine hydrochloride, 12.5 mg, oral, fda approved prescription"",Prometh",2024-10-01
Q0169002,"04,""anti-emetic, for use as a complete therapeutic substitute for an iv anti-emet",2024-10-01
Q0169003,"04,""at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",2024-10-01
Q0173001,"03,""Trimethobenzamide hydrochloride, 250 mg, oral, fda approved prescription"",Tri",2024-10-01
Q0173002,"04,""anti-emetic, for use as a complete therapeutic substitute for an iv anti-emet",2024-10-01
Q0173003,"04,""at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",2024-10-01
Q0174001,"03,""Thiethylperazine maleate, 10 mg, oral, fda approved prescription anti-emetic,",2024-10-01
Q0174002,"04,for use as a complete therapeutic substitute for an iv anti-emetic at the time",2024-10-01
Q0174003,"04,""of chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0175001,"03,""Perphenazine, 4 mg, oral, fda approved prescription anti-emetic, for use as a",2024-10-01
Q0175002,"04,complete therapeutic substitute for an iv anti-emetic at the time of,,,,,,",2024-10-01
Q0175003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0177001,"03,""Hydroxyzine pamoate, 25 mg, oral, fda approved prescription anti-emetic, for""",2024-10-01
Q0177002,"04,use as a complete therapeutic substitute for an iv anti-emetic at the time of,",2024-10-01
Q0177003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0180001,"03,""Dolasetron mesylate, 100 mg, oral, fda approved prescription anti-emetic, for",2024-10-01
Q0180002,"04,use as a complete therapeutic substitute for an iv anti-emetic at the time of,",2024-10-01
Q0180003,"04,""chemotherapy treatment, not to exceed a 24 hour dosage regimen"",,,,,,",2024-10-01
Q0181001,"03,""Unspecified oral dosage form, fda approved prescription anti-emetic, for use",2024-10-01
Q0181002,"04,a complete therapeutic substitute for a iv anti-emetic at the time of,,,,,,",2024-10-01
Q0181003,"04,""chemotherapy treatment, not to exceed a 48 hour dosage regimen"",,,,,,",2024-10-01
Q0220001,"03,""Injection, tixagevimab and cilgavimab, for the pre-exposure prophylaxis only,",2024-10-01
Q0220002,"04,for certain adults and pediatric individuals (12 years of age and older,,,,,,",2024-10-01
Q0220003,"04,""weighing at least 40kg) with no known sars-cov-2 exposure, who either have"",,",2024-10-01
Q0220004,"04,moderate to severely compromised immune  systems or for whom vaccination with,",2024-10-01
Q0220005,"04,any available covid-19 vaccine is not recommended due to a history of severe,,",2024-10-01
Q0220006,"04,""adverse reaction to a covid-19 vaccine(s) and/or covid-19 vaccine component(s",2024-10-01
Q0220007,"04,300 mg,,,,,,",2024-10-01
Q0221001,"03,""Injection, tixagevimab and cilgavimab, for the pre-exposure prophylaxis only,",2024-10-01
Q0221002,"04,for certain adults and pediatric individuals (12 years of age and older,,,,,,",2024-10-01
Q0221003,"04,""weighing at least 40kg) with no known sars-cov-2 exposure, who either have"",,",2024-10-01
Q0221004,"04,moderate to severely compromised immune systems or for whom vaccination with,,",2024-10-01
Q0221005,"04,any available covid-19 vaccine is not recommended due to a history of severe,,",2024-10-01
Q0221006,"04,""adverse reaction to a covid-19 vaccine(s) and/or covid-19 vaccine component(s",2024-10-01
Q0221007,"04,600 mg,,,,,,",2024-10-01
Q0222001,"03,""Injection, bebtelovimab, 175 mg"",Bebtelovimab 175 mg         54      A,,,C,O1",2024-10-01
Q0224001,"03,""Injection, pemivibart, for the pre-exposure prophylaxis only, for certain"",""I",2024-10-01
Q0224002,"04,adults and adolescents (12 years of age and older weighing at least 40 kg) wit",2024-10-01
Q0224003,"04,""no known sars-cov-2 exposure, and who either have moderate-to-severe immune"",",2024-10-01
Q0224004,"04,compromise due to a medical condition or receipt of immunosuppressive,,,,,,",2024-10-01
Q0224005,"04,""medications or treatments, and are unlikely to mount an adequate immune"",,,,,",2024-10-01
Q0224006,"04,""response to covid-19 vaccination, 4500 mg"",,,,,,",2024-10-01
Q0235001,"03,""Injection, monoclonal antibody products with an indication for post-exposure""",2024-10-01
Q0235002,"04,""prophylaxis or treatment of covid-19, for hospitalized adults and/or pediatri",2024-10-01
Q0235003,"04,patients who are receiving systemic corticosteroids and require supplemental,,",2024-10-01
Q0235004,"04,""oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal"",,",2024-10-01
Q0235005,"04,""membrane oxygenation (ecmo) only, not otherwise classified, 1 mg"",,,,,,",2024-10-01
Q0237001,"03,""Injection, tocilizumab-anoh, for hospitalized adult patients with covid-19 wh",2024-10-01
Q0237002,"04,""are receiving systemic corticosteroids and require supplemental oxygen,"",,,,,",2024-10-01
Q0237003,"04,""non-invasive or invasive mechanical ventilation, or extracorporeal membrane"",",2024-10-01
Q0237004,"04,""oxygenation (ecmo) only, 1 mg"",,,,,,",2024-10-01
Q0239001,"03,""Injection, bamlanivimab-xxxx, 700 mg"",Bamlanivimab-xxxx           54      A,,",2024-10-01
Q0240001,"03,""Injection, casirivimab and imdevimab, 600 mg"",Casirivi and imdevi 600 mg  54",2024-10-01
Q0243001,"03,""Injection, casirivimab and imdevimab, 2400 mg"",Casirivimab and imdevimab   54",2024-10-01
Q0244001,"03,""Injection, casirivimab and imdevimab, 1200 mg"",Casirivi and imdevi 1200 mg 54",2024-10-01
Q0245001,"03,""Injection, bamlanivimab and etesevimab, 2100 mg"",Bamlanivimab and etesevima",2024-10-01
Q0247001,"03,""Injection, sotrovimab, 500 mg"",Sotrovimab                  54      A,,,C,O1G,",2024-10-01
Q0249001,"03,""Injection, tocilizumab, for hospitalized adults and pediatric patients (2 yea",2024-10-01
Q0249002,"04,of age and older) with covid-19 who are receiving systemic corticosteroids and",2024-10-01
Q0249003,"04,""require supplemental oxygen, non-invasive or invasive mechanical ventilation,",2024-10-01
Q0249004,"04,""or extracorporeal membrane oxygenation (ecmo) only, 1 mg"",,,,,,",2024-10-01
Q0477001,"03,Power module patient cable for use with electric or electric/pneumatic,Pwr mod",2024-10-01
Q0477002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0478001,"03,Power adapter for use with electric or electric/pneumatic ventricular assist,""",2024-10-01
Q0478002,"04,""device, vehicle type"",,,,,,",2024-10-01
Q0479001,"03,Power module for use with electric or electric/pneumatic ventricular assist,""P",2024-10-01
Q0479002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0480001,"03,""Driver for use with pneumatic ventricular assist device, replacement only"",""D",2024-10-01
Q0481001,"03,""Microprocessor control unit for use with electric ventricular assist device,""",2024-10-01
Q0481002,"04,replacement only,,,,,,",2024-10-01
Q0482001,"03,Microprocessor control unit for use with electric/pneumatic combination,""Micro",2024-10-01
Q0482002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0483001,"03,""Monitor/display module for use with electric ventricular assist device,"",""Mon",2024-10-01
Q0483002,"04,replacement only,,,,,,",2024-10-01
Q0484001,"03,Monitor/display module for use with electric or electric/pneumatic ventricular",2024-10-01
Q0484002,"04,""assist device, replacement only"",,,,,,",2024-10-01
Q0485001,"03,""Monitor control cable for use with electric ventricular assist device,"",""Moni",2024-10-01
Q0485002,"04,replacement only,,,,,,",2024-10-01
Q0486001,"03,Monitor control cable for use with electric/pneumatic ventricular assist,Mon c",2024-10-01
Q0486002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0487001,"03,Leads (pneumatic/electrical) for use with any type electric/pneumatic,""Leads a",2024-10-01
Q0487002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0488001,"03,""Power pack base for use with electric ventricular assist device, replacement""",2024-10-01
Q0488002,"04,only,,,,,,",2024-10-01
Q0489001,"03,""Power pack base for use with electric/pneumatic ventricular assist device,"",""",2024-10-01
Q0489002,"04,replacement only,,,,,,",2024-10-01
Q0490001,"03,""Emergency power source for use with electric ventricular assist device,"",""Emr",2024-10-01
Q0490002,"04,replacement only,,,,,,",2024-10-01
Q0491001,"03,Emergency power source for use with electric/pneumatic ventricular assist,Emr",2024-10-01
Q0491002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0492001,"03,""Emergency power supply cable for use with electric ventricular assist device,",2024-10-01
Q0492002,"04,replacement only,,,,,,",2024-10-01
Q0493001,"03,Emergency power supply cable for use with electric/pneumatic ventricular assis",2024-10-01
Q0493002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0494001,"03,Emergency hand pump for use with electric or electric/pneumatic ventricular,""E",2024-10-01
Q0494002,"04,""assist device, replacement only"",,,,,,",2024-10-01
Q0495001,"03,Battery/power pack charger for use with electric or electric/pneumatic,""Charge",2024-10-01
Q0495002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0496001,"03,""Battery, other than lithium-ion, for use with electric or electric/pneumatic""",2024-10-01
Q0496002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0497001,"03,Battery clips for use with electric or electric/pneumatic ventricular assist,""",2024-10-01
Q0497002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0498001,"03,""Holster for use with electric or electric/pneumatic ventricular assist device",2024-10-01
Q0498002,"04,replacement only,,,,,,",2024-10-01
Q0499001,"03,Belt/vest/bag for use to carry external peripheral components of any type,Belt",2024-10-01
Q0499002,"04,""ventricular assist device, replacement only"",,,,,,",2024-10-01
Q0500001,"03,""Filters for use with electric or electric/pneumatic ventricular assist device",2024-10-01
Q0500002,"04,replacement only,,,,,,",2024-10-01
Q0501001,"03,Shower cover for use with electric or electric/pneumatic ventricular assist,""S",2024-10-01
Q0501002,"04,""device, replacement only"",,,,,,",2024-10-01
Q0502001,"03,""Mobility cart for pneumatic ventricular assist device, replacement only"",""Mob",2024-10-01
Q0503001,"03,""Battery for pneumatic ventricular assist device, replacement only, each"",Batt",2024-10-01
Q0504001,"03,""Power adapter for pneumatic ventricular assist device, replacement only,"",""Pw",2024-10-01
Q0504002,"04,vehicle type,,,,,,",2024-10-01
Q0506001,"03,""Battery, lithium-ion, for use with electric or electric/pneumatic ventricular",2024-10-01
Q0506002,"04,""assist device, replacement only"",,,,,,",2024-10-01
Q0507001,"03,Miscellaneous supply or accessory for use with an external ventricular assist,",2024-10-01
Q0507002,"04,device,,,,,,",2024-10-01
Q0508001,"03,Miscellaneous supply or accessory for use with an implanted ventricular assist",2024-10-01
Q0508002,"04,device,,,,,,",2024-10-01
Q0509001,"03,Miscellaneous supply or accessory for use with any implanted ventricular assis",2024-10-01
Q0509002,"04,device for which payment was not made under medicare part a,,,,,,",2024-10-01
Q0510001,"03,""Pharmacy supply fee for initial immunosuppressive drug(s), first month"",Dispe",2024-10-01
Q0510002,"04,following transplant,,,,,,",2024-10-01
Q0511001,"03,""Pharmacy supply fee for oral anti-cancer, oral anti-emetic or immunosuppressi",2024-10-01
Q0511002,"04,drug(s); for the first prescription in a 30-day period,,,,,,",2024-10-01
Q0512001,"03,""Pharmacy supply fee for oral anti-cancer, oral anti-emetic or immunosuppressi",2024-10-01
Q0512002,"04,drug(s); for a subsequent prescription in a 30-day period,,,,,,",2024-10-01
Q0513001,"03,Pharmacy dispensing fee for inhalation drug(s); per 30 days,Disp fee inhal dru",2024-10-01
Q0514001,"03,Pharmacy dispensing fee for inhalation drug(s); per 90 days,Disp fee inhal dru",2024-10-01
Q0515001,"03,""Injection, sermorelin acetate, 1 microgram"",Sermorelin acetate injection51",2024-10-01
Q0516001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0516002,"04,""prescription oral drug, per 30-days"",,,,,,",2024-10-01
Q0517001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0517002,"04,""prescription oral drug, per 60-days"",,,,,,",2024-10-01
Q0518001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0518002,"04,""prescription oral drug, per 90-days"",,,,,,",2024-10-01
Q0519001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0519002,"04,""prescription injectable drug, per 30-days"",,,,,,",2024-10-01
Q0520001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0520002,"04,""prescription injectable drug, per 60-days"",,,,,,",2024-10-01
Q0521001,"03,Pharmacy supplying fee for hiv pre-exposure prophylaxis fda approved,Supply fe",2024-10-01
Q0521002,"04,prescription,,,,,,",2024-10-01
Q1004001,"03,New technology intraocular lens category 4 as defined in federal register noti",2024-10-01
Q1005001,"03,New technology intraocular lens category 5 as defined in federal register noti",2024-10-01
Q2004001,"03,""Irrigation solution for treatment of bladder calculi, for example renacidin,""",2024-10-01
Q2004002,"04,per 500 ml,,,,,,",2024-10-01
Q2009001,"03,""Injection, fosphenytoin, 50 mg phenytoin equivalent"",Fosphenytoin inj pe",2024-10-01
Q2017001,"03,""Injection, teniposide, 50 mg"",""Teniposide, 50 mg           51      A",2024-10-01
Q2026001,"03,""Injection, radiesse, 0.1 ml"",Radiesse injection          51      A,,,DYY20200",2024-10-01
Q2028001,"03,""Injection, sculptra, 0.5 mg"",""Inj, sculptra, 0.5mg        51      A"",,,DYY201",2024-10-01
Q2034001,"03,""Influenza virus vaccine, split virus, for intramuscular use (agriflu)"",Agrifl",2024-10-01
Q2035001,"03,""Influenza virus vaccine, split virus, when administered to individuals 3 year",2024-10-01
Q2035002,"04,""of age and older, for intramuscular use (afluria)"",,,,,,",2024-10-01
Q2036001,"03,""Influenza virus vaccine, split virus, when administered to individuals 3 year",2024-10-01
Q2036002,"04,""of age and older, for intramuscular use (flulaval)"",,,,,,",2024-10-01
Q2037001,"03,""Influenza virus vaccine, split virus, when administered to individuals 3 year",2024-10-01
Q2037002,"04,""of age and older, for intramuscular use (fluvirin)"",,,,,,",2024-10-01
Q2038001,"03,""Influenza virus vaccine, split virus, when administered to individuals 3 year",2024-10-01
Q2038002,"04,""of age and older, for intramuscular use (fluzone)"",,,,,,",2024-10-01
Q2039001,"03,""Influenza virus vaccine, not otherwise specified"",""Influenza virus vaccine, n",2024-10-01
Q2040001,"03,""Tisagenlecleucel, up to 250 million car-positive viable t cells, including"",T",2024-10-01
Q2040002,"04,""leukapheresis and dose preparation procedures, per infusion"",,,,,,",2024-10-01
Q2041001,"03,""Axicabtagene ciloleucel, up to 200 million autologous anti-cd19 car positive""",2024-10-01
Q2041002,"04,""viable t cells, including leukapheresis and dose preparation procedures, per""",2024-10-01
Q2041003,"04,therapeutic dose,,,,,,",2024-10-01
Q2042001,"03,""Tisagenlecleucel, up to 600 million car-positive viable t cells, including"",T",2024-10-01
Q2042002,"04,""leukapheresis and dose preparation procedures, per therapeutic dose"",,,,,,",2024-10-01
Q2043001,"03,""Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with"",Si",2024-10-01
Q2043002,"04,""pap-gm-csf, including leukapheresis and all other preparatory procedures, per",2024-10-01
Q2043003,"04,infusion,,,,,,",2024-10-01
Q2049001,"03,""Injection, doxorubicin hydrochloride, liposomal, imported lipodox, 10 mg"",Imp",2024-10-01
Q2050001,"03,""Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10",2024-10-01
Q2052001,"03,""Services, supplies and accessories used in the home for the administration of",2024-10-01
Q2052002,"04,intravenous immune globulin (ivig),,,,,,",2024-10-01
Q2053001,"03,""Brexucabtagene autoleucel, up to 200 million autologous anti-cd19 car positiv",2024-10-01
Q2053002,"04,""viable t cells, including leukapheresis and dose preparation procedures, per""",2024-10-01
Q2053003,"04,therapeutic dose,,,,,,",2024-10-01
Q2054001,"03,""Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive",2024-10-01
Q2054002,"04,""viable t cells, including leukapheresis and dose preparation procedures, per""",2024-10-01
Q2054003,"04,therapeutic dose,,,,,,",2024-10-01
Q2055001,"03,""Idecabtagene vicleucel, up to 510 million autologous b-cell maturation antige",2024-10-01
Q2055002,"04,""(bcma) directed car-positive t cells, including leukapheresis and dose"",,,,,,",2024-10-01
Q2055003,"04,""preparation procedures, per therapeutic dose"",,,,,,",2024-10-01
Q2056001,"03,""Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation"",Ci",2024-10-01
Q2056002,"04,""antigen (bcma) directed car-positive t cells, including leukapheresis and dos",2024-10-01
Q2056003,"04,""preparation procedures, per therapeutic dose"",,,,,,",2024-10-01
Q2057001,"03,""Afamitresgene autoleucel, including leukapheresis and dose preparation"",Afami",2024-10-01
Q2057002,"04,""procedures, per therapeutic dose"",,,,,,",2024-10-01
Q2058001,"03,""Obecabtagene autoleucel, 10 up to 400 million cd19 car-positive viable t cell",2024-10-01
Q2058002,"04,""including leukapheresis and dose preparation procedures, per infusion"",,,,,,",2024-10-01
Q3001001,"03,""Radioelements for brachytherapy, any type, each"",Brachytherapy radioelements",2024-10-01
Q3014001,"03,Telehealth originating site facility fee,Telehealth facility fee     53      A",2024-10-01
Q3027001,"03,""Injection, interferon beta-1a, 1 mcg for intramuscular use"",Inj beta interfer",2024-10-01
Q3028001,"03,""Injection, interferon beta-1a, 1 mcg for subcutaneous use"",Inj beta interfero",2024-10-01
Q3031001,"03,Collagen skin test,Collagen skin test          11      A65-9,,,D,D1A,5      02",2024-10-01
Q4001001,"03,""Casting supplies, body cast adult, with or without head, plaster"",Cast sup bo",2024-10-01
Q4002001,"03,""Cast supplies, body cast adult, with or without head, fiberglass"",Cast sup bo",2024-10-01
Q4003001,"03,""Cast supplies, shoulder cast, adult (11 years +), plaster"",Cast sup shoulder",2024-10-01
Q4004001,"03,""Cast supplies, shoulder cast, adult (11 years +), fiberglass"",Cast sup should",2024-10-01
Q4005001,"03,""Cast supplies, long arm cast, adult (11 years +), plaster"",Cast sup long arm",2024-10-01
Q4006001,"03,""Cast supplies, long arm cast, adult (11 years +), fiberglass"",Cast sup long a",2024-10-01
Q4007001,"03,""Cast supplies, long arm cast, pediatric (0-10 years), plaster"",Cast sup long",2024-10-01
Q4008001,"03,""Cast supplies, long arm cast, pediatric (0-10 years), fiberglass"",Cast sup lo",2024-10-01
Q4009001,"03,""Cast supplies, short arm cast, adult (11 years +), plaster"",Cast sup sht arm",2024-10-01
Q4010001,"03,""Cast supplies, short arm cast, adult (11 years +), fiberglass"",Cast sup sht a",2024-10-01
Q4011001,"03,""Cast supplies, short arm cast, pediatric (0-10 years), plaster"",Cast sup sht",2024-10-01
Q4012001,"03,""Cast supplies, short arm cast, pediatric (0-10 years), fiberglass"",Cast sup s",2024-10-01
Q4013001,"03,""Cast supplies, gauntlet cast (includes lower forearm and hand), adult (11 yea",2024-10-01
Q4013002,"04,""+), plaster"",,,,,,",2024-10-01
Q4014001,"03,""Cast supplies, gauntlet cast (includes lower forearm and hand), adult (11 yea",2024-10-01
Q4014002,"04,""+), fiberglass"",,,,,,",2024-10-01
Q4015001,"03,""Cast supplies, gauntlet cast (includes lower forearm and hand), pediatric (0-",2024-10-01
Q4015002,"04,""years), plaster"",,,,,,",2024-10-01
Q4016001,"03,""Cast supplies, gauntlet cast (includes lower forearm and hand), pediatric (0-",2024-10-01
Q4016002,"04,""years), fiberglass"",,,,,,",2024-10-01
Q4017001,"03,""Cast supplies, long arm splint, adult (11 years +), plaster"",Cast sup lng arm",2024-10-01
Q4018001,"03,""Cast supplies, long arm splint, adult (11 years +), fiberglass"",Cast sup lng",2024-10-01
Q4019001,"03,""Cast supplies, long arm splint, pediatric (0-10 years), plaster"",Cast sup lng",2024-10-01
