code,description,last_updated
2585002,Pneumococcal pleurisy,2024-10-01
2585002,Pneumococcal pleurisy,2024-10-01
2586001,Scyphida,2024-10-01
2586001,"Scyphida, NOS",2024-10-01
2587005,Eastern mud snake,2024-10-01
2587005,Eastern mud snake,2024-10-01
2587005,Hoop snake,2024-10-01
2587005,Hoop snake,2024-10-01
2588000,Bivitellobilharzia loxodontae,2024-10-01
2588000,Bivitellobilharzia loxodontae,2024-10-01
2589008,Acute dacryoadenitis,2024-10-01
2589008,Acute dacryoadenitis,2024-10-01
2590004,Leiperenia,2024-10-01
2590004,Leiperenia,2024-10-01
2590004,"Leiperenia, NOS",2024-10-01
2591000,Crushing injury of shoulder region,2024-10-01
2591000,Crushing injury of shoulder region,2024-10-01
2592007,All extremities,2024-10-01
2592007,All extremities,2024-10-01
2593002,Dubowitz's syndrome,2024-10-01
2594008,Porcine enteric calicivirus,2024-10-01
2594008,Porcine enteric calicivirus,2024-10-01
2594008,PEC,2024-10-01
2595009,^119m^Tellurium,2024-10-01
2595009,^119m^Tellurium,2024-10-01
2596005,Lincomycin,2024-10-01
2596005,Lincomycin,2024-10-01
2596005,Lincomycin,2024-10-01
2597001,alpha>1< Globulin,2024-10-01
2597001,alpha>1< Globulin,2024-10-01
2598006,Open heart surgery,2024-10-01
2598006,Open heart surgery,2024-10-01
2598006,"Open heart surgery, NOS",2024-10-01
2599003,Salmonella massenya,2024-10-01
2599003,Salmonella massenya,2024-10-01
2599003,Salmonella massenya,2024-10-01
2600000,Flexor pollicis longus muscle tendon,2024-10-01
2600000,Flexor pollicis longus muscle tendon,2024-10-01
2601001,Removal of bone flap of skull,2024-10-01
2601001,Removal of bone flap of skull,2024-10-01
2602008,Hemarthrosis of shoulder region,2024-10-01
2602008,Hemarthrosis of shoulder region,2024-10-01
2603003,Secondary,2024-10-01
2603003,Secondary,2024-10-01
2603003,Secondary to,2024-10-01
2603003,Secondary to,2024-10-01
2604009,Golden-crested bowerbird,2024-10-01
2604009,Golden-crested bowerbird,2024-10-01
2605005,Dermanyssus gallinae,2024-10-01
2605005,Chicken mite,2024-10-01
2605005,Chicken mite,2024-10-01
2605005,Red hen mite,2024-10-01
2605005,Red hen mite,2024-10-01
2605005,Red hen mite,2024-10-01
2606006,Furuncle of perineum,2024-10-01
2606006,Furuncle of perineum,2024-10-01
2607002,Operation on uterus supporting structures,2024-10-01
2607002,Operation on uterus supporting structures,2024-10-01
2607002,"Operation on uterus supporting structures, NOS",2024-10-01
2608007,Diagnostic radiography double contrast,2024-10-01
2608007,Diagnostic radiography double contrast,2024-10-01
2608007,"Diagnostic radiography double contrast, NOS",2024-10-01
2608007,"Diagnostic radiography with contrast media by injection, positive and negative contrast, NOS",2024-10-01
2608007,"Diagnostic radiography with contrast media by injection, positive and negative contrast",2024-10-01
2609004,Blood group antibody D^u^,2024-10-01
2609004,Blood group antibody D^u^,2024-10-01
2610009,Ischemic heart disease,2024-10-01
2610009,Ischemic heart disease,2024-10-01
2610009,"Ischemic heart disease, NOS",2024-10-01
2610009,"Myocardial ischemia, NOS",2024-10-01
2610009,"Ischaemic heart disease, NOS",2024-10-01
2610009,Myocardial ischemia,2024-10-01
2611008,Blood group antibody La Fave,2024-10-01
2612001,Veterinary pathologist,2024-10-01
2612001,Veterinary pathologist,2024-10-01
2613006,Implantation of joint of hand,2024-10-01
2613006,Implantation of joint of hand,2024-10-01
2613006,Implantation of prosthesis or prosthetic device of joint of hand,2024-10-01
2613006,Implantation of prosthesis or prosthetic device of joint of hand,2024-10-01
2614000,Removal of ligature from fallopian tube,2024-10-01
2614000,Removal of ligature from fallopian tube,2024-10-01
2615004,Follicular cyst of ovary,2024-10-01
2615004,Follicular cyst of ovary,2024-10-01
2615004,Cyst of graafian follicle,2024-10-01
2615004,Cyst of graafian follicle,2024-10-01
2615004,Follicular cystic ovary disease,2024-10-01
2615004,Follicular cystic ovary disease,2024-10-01
2616003,Repair of bifid digit of hand,2024-10-01
2616003,Repair of bifid digit of hand,2024-10-01
2617007,Fall from scaffold,2024-10-01
2617007,Fall from scaffold,2024-10-01
2618002,Chronic recurrent major depressive disorder,2024-10-01
2618002,Chronic recurrent major depressive disorder,2024-10-01
2619005,Psychiatric interpretation to family or parents of patient,2024-10-01
2619005,Psychiatric interpretation to family or parents of patient,2024-10-01
2620004,Intervertebral disc of third thoracic vertebra,2024-10-01
2620004,Intervertebral disc of third thoracic vertebra,2024-10-01
2620004,"Intervertebral disc, T3-T4",2024-10-01
2621000,Rhodococcus coprophilus,2024-10-01
2621000,Rhodococcus coprophilus,2024-10-01
2622007,Infected ulcer of skin,2024-10-01
2622007,Infected ulcer of skin,2024-10-01
2622007,Infected skin ulcer,2024-10-01
2622007,Infected skin ulcer,2024-10-01
2623002,Phlebotomus orientalis,2024-10-01
2623002,Phlebotomus orientalis,2024-10-01
2624008,Prepubertal periodontitis,2024-10-01
2624008,Prepubertal periodontitis,2024-10-01
2625009,Senter syndrome,2024-10-01
2626005,Terpin hydrate,2024-10-01
2626005,Terpin hydrate,2024-10-01
2627001,Echinoparyphium dunni,2024-10-01
2628006,Cercopithecid herpesvirus I,2024-10-01
2628006,Herpesvirus of cercopithecus monkeys,2024-10-01
2628006,Herpesvirus of cercopithecus monkeys,2024-10-01
2629003,Intracranial/cerebral perfusion pressure monitoring,2024-10-01
2629003,Intracranial/cerebral perfusion pressure monitoring,2024-10-01
2630008,Open wound of finger without complication,2024-10-01
2630008,Open wound of finger without complication,2024-10-01
2631007,Goniocotes,2024-10-01
2631007,"Goniocotes, NOS",2024-10-01
2632000,Incision and drainage of infected bursa of upper arm,2024-10-01
2632000,Incision and drainage of infected bursa of upper arm,2024-10-01
2633005,Phlebotomus argentipes,2024-10-01
2633005,Phlebotomus argentipes,2024-10-01
2634004,Decreased blood erythrocyte volume,2024-10-01
2634004,Decreased blood erythrocyte volume,2024-10-01
2635003,Woodworking-machine setter (general),2024-10-01
2635003,Woodworking-machine setter (general),2024-10-01
2636002,"Angiography of adrenal artery, unilateral",2024-10-01
2636002,"Angiography of adrenal artery, unilateral",2024-10-01
2637006,Indium isotope,2024-10-01
2637006,Indium isotope,2024-10-01
2638001,Hypercalcemia due to a drug,2024-10-01
2638001,Hypercalcemia due to a drug,2024-10-01
2638001,Hypercalcemia due to a drug,2024-10-01
2638001,"Hypercalcemia due to a drug, NOS",2024-10-01
2638001,"Hypercalcaemia due to a drug, NOS",2024-10-01
2639009,Neuroendocrine tissue,2024-10-01
2639009,Neuroendocrine tissue,2024-10-01
2639009,"Neuroendocrine tissue, NOS",2024-10-01
2640006,Clinical stage IV,2024-10-01
2641005,Competitive games psychotherapy,2024-10-01
2641005,Competitive games psychotherapy,2024-10-01
2641005,Organized games therapy,2024-10-01
2642003,Prefabricated post and core in addition to crown,2024-10-01
2642003,Prefabricated post and core in addition to crown,2024-10-01
2643008,Ligation of varicose vein of head and neck,2024-10-01
2643008,Ligation of varicose vein of head and neck,2024-10-01
2644002,Cauterization of liver,2024-10-01
2644002,Cauterization of liver,2024-10-01
2645001,Intelligence test/WB1,2024-10-01
2646000,Incision and exploration of vas deferens,2024-10-01
2646000,Incision and exploration of vas deferens,2024-10-01
2647009,Solanum carolinense,2024-10-01
2647009,Horse nettle,2024-10-01
2647009,Horse nettle,2024-10-01
2647009,Bull nettle,2024-10-01
2647009,Bull nettle,2024-10-01
2648004,Bile vomitus,2024-10-01
2648004,Bile vomitus,2024-10-01
2649007,Azo dye,2024-10-01
2649007,Azo dye,2024-10-01
2650007,Notropis candidus,2024-10-01
2650007,Silverside shiner,2024-10-01
2650007,Silverside shiner,2024-10-01
2651006,Closed dislocation of elbow,2024-10-01
2651006,Closed dislocation of elbow,2024-10-01
2651006,"Closed dislocation of elbow, NOS",2024-10-01
2652004,Retired procedure,2024-10-01
2652004,Retired procedure,2024-10-01
2653009,Posterior thalamic radiation of internal capsule,2024-10-01
2653009,Posterior thalamic radiation of internal capsule,2024-10-01
2654003,Mycoplasma salivarium,2024-10-01
2654003,Mycoplasma salivarium,2024-10-01
2655002,Invalidism,2024-10-01
2655002,Invalidism,2024-10-01
2655002,Invalid,2024-10-01
2655002,Invalid,2024-10-01
2656001,Bursal disease - Newcastle disease vaccine - pasteurella multocida bacterin,2024-10-01
2657005,Overflow proteinuria,2024-10-01
2657005,Overflow proteinuria,2024-10-01
2658000,Social service interview of patient,2024-10-01
2658000,Social service interview of patient,2024-10-01
2659008,Suture of ligament of lower extremity,2024-10-01
2659008,Suture of ligament of lower extremity,2024-10-01
2659008,"Suture of ligament of lower extremity, NOS",2024-10-01
2660003,Sodium dehydrocholate,2024-10-01
2660003,Sodium dehydrocholate,2024-10-01
2661004,Cataract secondary to ocular disorder,2024-10-01
2661004,Cataract secondary to ocular disorder,2024-10-01
2661004,"Cataract secondary to ocular disorder, NOS",2024-10-01
2661004,"Cataracta complicata, NOS",2024-10-01
2661004,Cataracta complicata,2024-10-01
2661004,Cataracta complicata,2024-10-01
2662006,Salmonella choleraesuis bacterin,2024-10-01
2662006,Salmonella choleraesuis bacterin,2024-10-01
2662006,Salmonella choleraesuis bacterin,2024-10-01
2662006,Salmonella choleraesuis bacterin,2024-10-01
2663001,Palpatory proteinuria,2024-10-01
2663001,Palpatory proteinuria,2024-10-01
2664007,Above ground residential swimming pool,2024-10-01
2664007,Above ground residential swimming pool,2024-10-01
2665008,Coordinate convulsion,2024-10-01
2665008,Coordinate convulsion,2024-10-01
2666009,Semispinalis capitis muscle,2024-10-01
2666009,Semispinalis capitis muscle,2024-10-01
2667000,Absent,2024-10-01
2667000,Absent,2024-10-01
2667000,Absence of,2024-10-01
2667000,Absence of,2024-10-01
2668005,Recementation of space maintainer,2024-10-01
2668005,Recementation of space maintainer,2024-10-01
2669002,Corneal anesthesia,2024-10-01
2669002,Corneal anesthesia,2024-10-01
2670001,Diagnostic procedure on cornea,2024-10-01
2670001,Diagnostic procedure on cornea,2024-10-01
2670001,"Diagnostic procedure on cornea, NOS",2024-10-01
2671002,3-Methyl-2-oxobutanoate hydroxy-methyltransferase,2024-10-01
2671002,3-Methyl-2-oxobutanoate hydroxy-methyltransferase,2024-10-01
2671002,alpha-Ketoisovalerate hydroxymethyltransferase,2024-10-01
2671002,alpha-Ketoisovalerate hydroxymethyltransferase,2024-10-01
2671002,Dehydropantoate hydroxymethyltransferase,2024-10-01
2671002,Dehydropantoate hydroxymethyltransferase,2024-10-01
2672009,Anterior cutaneous branch of lumbosacral plexus,2024-10-01
2672009,Anterior cutaneous branch of lumbosacral plexus,2024-10-01
2673004,Incision and drainage of masticator space by extraoral approach,2024-10-01
2673004,Incision and drainage of masticator space by extraoral approach,2024-10-01
2674005,^128^Cesium,2024-10-01
2674005,^128^Cesium,2024-10-01
2675006,Anterior ethmoidal artery,2024-10-01
2675006,Anterior ethmoidal artery,2024-10-01
2676007,C3(H20),2024-10-01
2677003,Stripping,2024-10-01
2677003,Stripping,2024-10-01
2677003,"Stripping, NOS",2024-10-01
2678008,Hemoglobin New Mexico,2024-10-01
2678008,"Hb 100(G2), Pro-arg",2024-10-01
2679000,Oxandrolone preparation,2024-10-01
2679000,Oxandrolone preparation,2024-10-01
2679000,Oxandrolone preparation,2024-10-01
2680002,Anti-factor XIII,2024-10-01
2680002,Circulating anti-factor XIII,2024-10-01
2680002,Factor XIII inhibitor,2024-10-01
2680002,Factor XIII inhibitor,2024-10-01
2681003,Dorsal nerve of penis,2024-10-01
2681003,Dorsal nerve of penis,2024-10-01
2682005,Mucous membrane of urinary bladder,2024-10-01
2682005,Mucous membrane of urinary bladder,2024-10-01
2683000,Nonvenomous insect bite of axilla without infection,2024-10-01
2683000,Nonvenomous insect bite of axilla without infection,2024-10-01
2684006,Triatoma maculata,2024-10-01
2684006,Triatoma maculata,2024-10-01
2685007,"Other disorder of synovium, tendon or bursa, NEC",2024-10-01
2685007,"Other disorder of synovium, tendon or bursa, NEC",2024-10-01
2686008,Medial olfactory gyrus,2024-10-01
2686008,Medial olfactory gyrus,2024-10-01
2687004,Bowman's space,2024-10-01
2688009,Tristan da Cunhans,2024-10-01
2689001,Dominant dystrophic epidermolysis bullosa with absence of skin,2024-10-01
2689001,Dominant dystrophic epidermolysis bullosa with absence of skin,2024-10-01
2689001,"Epidermolysis bullosa dystrophica, Bart type",2024-10-01
2690005,Magnetic resonance imaging of pelvis,2024-10-01
2690005,Magnetic resonance imaging of pelvis,2024-10-01
2691009,Retired procedure,2024-10-01
2691009,Retired procedure,2024-10-01
2693007,"Stool fat, quantitative measurement",2024-10-01
2693007,"Stool fat, quantitative measurement",2024-10-01
2694001,Myelophthisic anemia,2024-10-01
2694001,Myelophthisic anemia,2024-10-01
2694001,Anemia associated with marrow infiltration,2024-10-01
2694001,Anemia associated with marrow infiltration,2024-10-01
2694001,Leukoerythroblastic anemia,2024-10-01
2694001,Leukoerythroblastic anemia,2024-10-01
2694001,Leukoerythroblastosis,2024-10-01
2694001,Leukoerythroblastosis,2024-10-01
2695000,Left maxillary sinus,2024-10-01
2695000,Left maxillary sinus,2024-10-01
2696004,Hepatic venography with hemodynamic evaluation,2024-10-01
2696004,Hepatic venography with hemodynamic evaluation,2024-10-01
2697008,Stripping and ligation of saphenous vein,2024-10-01
2697008,Stripping and ligation of saphenous vein,2024-10-01
2698003,Natural gas,2024-10-01
2698003,Natural gas,2024-10-01
2699006,Akialoa,2024-10-01
2700007,Arthritis panel,2024-10-01
2700007,Arthritis panel,2024-10-01
2701006,Halibut liver oil preparation,2024-10-01
2701006,Halibut liver oil preparation,2024-10-01
2702004,Instrumental delivery,2024-10-01
2702004,Instrumental delivery,2024-10-01
2702004,"Instrumental delivery, NOS",2024-10-01
2702004,"Forceps delivery, NOS",2024-10-01
2702004,"Application of and delivery by forceps, NOS",2024-10-01
2702004,Forceps delivery,2024-10-01
2702004,Application of and delivery by forceps,2024-10-01
2703009,Calcarine artery,2024-10-01
2703009,Calcarine artery,2024-10-01
2704003,Acute disease,2024-10-01
2704003,Acute disease,2024-10-01
2704003,"Acute disease, NOS",2024-10-01
2705002,^72^Arsenic,2024-10-01
2705002,^72^Arsenic,2024-10-01
2706001,Blood group antigen Vennera,2024-10-01
2707005,Necrotizing enterocolitis in fetus OR newborn,2024-10-01
2707005,Necrotizing enterocolitis in fetus or newborn,2024-10-01
2707005,Pseudomembranous enterocolitis in newborn,2024-10-01
2707005,Pseudomembranous enterocolitis in newborn,2024-10-01
2708000,Lateral nucleus of habenula,2024-10-01
2708000,Lateral nucleus of habenula,2024-10-01
2709008,"Colony-forming unit, basophil",2024-10-01
2709008,"Colony-forming unit, basophil",2024-10-01
2709008,CFU-Baso,2024-10-01
2710003,Fibrolipoma,2024-10-01
2710003,Fibrolipoma,2024-10-01
2710003,Fibroma molle,2024-10-01
2710003,Soft fibroma,2024-10-01
2711004,Bulinus (Bulinus) coulboisi,2024-10-01
2712006,Capsule of ankle joint,2024-10-01
2712006,Capsule of ankle joint,2024-10-01
2713001,Closed pneumothorax,2024-10-01
2713001,Closed pneumothorax,2024-10-01
2714007,Eastern wild turkey,2024-10-01
2714007,Eastern wild turkey,2024-10-01
2715008,Tragelaphus euryceros,2024-10-01
2715008,Bongo,2024-10-01
2715008,Bongo,2024-10-01
2716009,Dermal-fat-fascia graft,2024-10-01
2716009,Dermal-fat-fascia graft,2024-10-01
2717000,Sarcocystis capracanis,2024-10-01
2718005,Apical foramen of tooth,2024-10-01
2718005,Apical foramen of tooth,2024-10-01
2719002,Tartrate dehydratase,2024-10-01
2719002,Tartrate dehydratase,2024-10-01
2720008,Hututu,2024-10-01
2721007,Blood group antigen McC^f^,2024-10-01
2722000,IL-3 assay,2024-10-01
2723005,Concinnum ten,2024-10-01
2723005,Concinnum ten,2024-10-01
2724004,Recruitment,2024-10-01
2724004,Recruitment,2024-10-01
2725003,Previous abnormality of glucose tolerance,2024-10-01
2725003,Previous abnormality of glucose tolerance,2024-10-01
2725003,Previous AGT,2024-10-01
2725003,Previous AGT,2024-10-01
2726002,Fold for stapes,2024-10-01
2726002,Fold for stapes,2024-10-01
2727006,Microthoracius,2024-10-01
2727006,Microthoracius,2024-10-01
2727006,"Microthoracius, NOS",2024-10-01
2728001,Antigen in Lewis (Le) blood group system,2024-10-01
2728001,"Blood group antigen Le (Lewis), NOS",2024-10-01
2730004,Vitelline vein of placenta,2024-10-01
2730004,Vitelline vein of placenta,2024-10-01
2731000,Serologic test for influenza virus A,2024-10-01
2731000,Serologic test for influenza virus A,2024-10-01
2732007,Recession of tendon of hand,2024-10-01
2732007,Recession of tendon of hand,2024-10-01
2733002,Heel pain,2024-10-01
2733002,Heel pain,2024-10-01
2733002,Talalgia,2024-10-01
2733002,Talalgia,2024-10-01
2734008,Major injury,2024-10-01
2734008,Major injury,2024-10-01
2735009,Papillary cystadenocarcinoma,2024-10-01
2735009,Papillary cystadenocarcinoma,2024-10-01
2735009,"Papillary cystadenocarcinoma, NOS",2024-10-01
2735009,Papillocystic adenocarcinoma,2024-10-01
2735009,Papillocystic adenocarcinoma,2024-10-01
2736005,Atrophoderma vermiculatum,2024-10-01
2736005,Atrophoderma vermiculatum,2024-10-01
2736005,Acne vermoulante,2024-10-01
2736005,Acne vermoulante,2024-10-01
2737001,"Exploratory craniotomy, infratentorial",2024-10-01
2737001,"Exploratory craniotomy, infratentorial",2024-10-01
2737001,"Exploratory craniectomy, infratentorial",2024-10-01
2737001,"Exploratory craniectomy, infratentorial",2024-10-01
2738006,Chronic gouty nephropathy,2024-10-01
2738006,Chronic gouty nephropathy,2024-10-01
2738006,Urate nephropathy,2024-10-01
2739003,Endometrium,2024-10-01
2739003,Endometrium,2024-10-01
2739003,"Endometrium, NOS",2024-10-01
2740001,Gouty proteinuria,2024-10-01
2740001,Gouty proteinuria,2024-10-01
2741002,Medial occipitotemporal gyrus,2024-10-01
2741002,Medial occipitotemporal gyrus,2024-10-01
2742009,Destruction of Bartholin's gland or cyst,2024-10-01
2743004,Operative endoscopy of ileum,2024-10-01
2743004,Operative endoscopy of ileum,2024-10-01
2743004,Operative ileoscopy,2024-10-01
2743004,Operative ileoscopy,2024-10-01
2744005,Actinomadura fulvescens,2024-10-01
2745006,Omentopexy,2024-10-01
2745006,Omentopexy,2024-10-01
2746007,Circular layer of gastric muscularis,2024-10-01
2746007,Circular layer of gastric muscularis,2024-10-01
2747003,Smooth newt,2024-10-01
2747003,Smooth newt,2024-10-01
2748008,Spinal cord,2024-10-01
2748008,Spinal cord,2024-10-01
2748008,"Spinal cord, NOS",2024-10-01
2749000,Congenital deformity of hip joint,2024-10-01
2749000,Congenital deformity of hip joint,2024-10-01
2749000,"Congenital deformity of hip joint, NOS",2024-10-01
2751001,Fibrocalculous pancreatic diabetes,2024-10-01
2751001,Fibrocalculous pancreatic diabetes,2024-10-01
2752008,Incudopexy,2024-10-01
2752008,Incudopexy,2024-10-01
2753003,Blood group antibody M>1<,2024-10-01
2754009,Hemoglobin F-Kennestone,2024-10-01
2754009,Hemoglobin F-Kennestone,2024-10-01
2754009,"Hb 77(EF1), His-arg",2024-10-01
2755005,Holocentrus ascensionis,2024-10-01
2755005,Squirrelfish,2024-10-01
2755005,Squirrelfish,2024-10-01
2756006,Raillietina madagascariensis,2024-10-01
2757002,"Salmonella III arizonae 50:r:1,5,(7)",2024-10-01
2757002,"Salmonella III arizonae 50:r:1,5,(7)",2024-10-01
2758007,"Tissue processing technique, complex, embed, cut and stain, per autopsy",2024-10-01
2758007,"Tissue processing technique, complex, embed, cut and stain, per autopsy",2024-10-01
2758007,"Tissue processing technique, complex, embed, cut and stain, per autopsy",2024-10-01
2759004,Eccrine gland,2024-10-01
2759004,Eccrine gland,2024-10-01
2759004,"Eccrine gland, NOS",2024-10-01
2760009,Suture material,2024-10-01
2760009,Suture material,2024-10-01
2761008,Decreased stool caliber,2024-10-01
2761008,Decreased stool caliber,2024-10-01
2761008,Diminished stool caliber,2024-10-01
2761008,Diminished stool caliber,2024-10-01
2762001,Opalina hylaxena,2024-10-01
2763006,Comedo,2024-10-01
2763006,Comedo,2024-10-01
2763006,Comedone,2024-10-01
2763006,Comedone,2024-10-01
2764000,Articular crepitus,2024-10-01
2764000,Articular crepitation,2024-10-01
2764000,Articular crepitation,2024-10-01
2764000,Joint crepitus,2024-10-01
2764000,Joint crepitus,2024-10-01
2764000,False crepitus,2024-10-01
2764000,False crepitus,2024-10-01
2765004,Blood group antigen Sc3,2024-10-01
2766003,Liopropoma rubre,2024-10-01
2766003,Liopropoma rubre,2024-10-01
2766003,Peppermint bass,2024-10-01
2766003,Peppermint bass,2024-10-01
2767007,Dysergia,2024-10-01
2767007,Dysergia,2024-10-01
2767007,"Dysergia, NOS",2024-10-01
2768002,Amia calva,2024-10-01
2768002,Amia calva,2024-10-01
2768002,Bowfin,2024-10-01
2768002,Bowfin,2024-10-01
2769005,Unilateral caudal displacement of diaphragm,2024-10-01
2769005,Unilateral caudal displacement of diaphragm,2024-10-01
2770006,Fetus OR newborn affected by antibiotic transmitted via placenta AND/OR breast milk,2024-10-01
2770006,Fetus OR newborn affected by antibiotic transmitted via placenta AND/OR breast milk,2024-10-01
2770006,Fetus or newborn affected by antibiotic transmitted via placenta or breast milk,2024-10-01
2771005,Lamina propria of ureter,2024-10-01
2771005,Lamina propria of ureter,2024-10-01
2772003,Acquired epidermolysis bullosa,2024-10-01
2772003,Acquired epidermolysis bullosa,2024-10-01
2773008,Lizard,2024-10-01
2773008,Lizard,2024-10-01
2773008,"Lizard, NOS",2024-10-01
2774002,Angle of thirteenth rib,2024-10-01
2774002,Angle of thirteenth rib,2024-10-01
2775001,Loose body in joint,2024-10-01
2775001,Loose body in joint,2024-10-01
2775001,Joint mice,2024-10-01
2775001,Joint mice,2024-10-01
2775001,Free bodies in joint,2024-10-01
2775001,Free bodies in joint,2024-10-01
2775001,Corpora libra in joint,2024-10-01
2775001,Corpora libra in joint,2024-10-01
2775001,Melon seed bodies in joint,2024-10-01
2775001,Melon seed bodies in joint,2024-10-01
2775001,Arthrolith,2024-10-01
2775001,Arthrolith,2024-10-01
2776000,Delirium,2024-10-01
2776000,Delirium,2024-10-01
2776000,"Delirium, NOS",2024-10-01
2776000,"Delirium, NOS",2024-10-01
2777009,Crescentia,2024-10-01
2777009,Crescentia,2024-10-01
2777009,"Crescentia, NOS",2024-10-01
2778004,Pleural fluid,2024-10-01
2778004,Pleural fluid,2024-10-01
2778004,"Pleural fluid, NOS",2024-10-01
2779007,Capsule of distal interphalangeal joint of thumb,2024-10-01
2779007,Capsule of distal interphalangeal joint of thumb,2024-10-01
2780005,Osteoplasty of facial bones,2024-10-01
2780005,Osteoplasty of facial bones,2024-10-01
2780005,"Osteoplasty of facial bones, NOS",2024-10-01
2780005,"Repair of facial bone, NOS",2024-10-01
2780005,Repair of facial bone,2024-10-01
2780005,Repair of facial bone,2024-10-01
2780005,Repair of facial bone,2024-10-01
2781009,Spontaneous abortion complicated by delayed AND/OR excessive hemorrhage,2024-10-01
2781009,Spontaneous abortion complicated by delayed or excessive hemorrhage,2024-10-01
2782002,Temporomandibular dysplasia,2024-10-01
2782002,Temporomandibular dysplasia,2024-10-01
2783007,Gastrojejunal ulcer without hemorrhage AND without perforation,2024-10-01
2783007,"Gastrojejunal ulcer, NOS without hemorrhage or perforation",2024-10-01
2784001,Traction injury,2024-10-01
2784001,Traction injury,2024-10-01
2784001,Stretch injury,2024-10-01
2784001,Stretch injury,2024-10-01
2785000,Enterococcus,2024-10-01
2785000,Enterococcus,2024-10-01
2785000,Enterococcus,2024-10-01
2785000,"Enterococcus, NOS",2024-10-01
2786004,"Epithelial ovarian tumor, FIGO stage III",2024-10-01
2787008,"Unspecified abortion with specified complication, NEC",2024-10-01
2787008,"Unspecified abortion with specified complication, NEC",2024-10-01
2788003,Salmonella II roggeveld,2024-10-01
2788003,Salmonella II roggeveld,2024-10-01
2789006,Apocrine gland,2024-10-01
2789006,Apocrine gland,2024-10-01
2789006,"Apocrine gland, NOS",2024-10-01
2790002,Impairment level: one eye: total impairment: other eye: not specified,2024-10-01
2790002,Impairment level: one eye: total impairment: other eye: not specified,2024-10-01
2790002,Impairment level: one eye: total impairmen; other eye: not specified,2024-10-01
2791003,Congenital anomaly of foot,2024-10-01
2791003,Congenital anomaly of foot,2024-10-01
2791003,"Congenital anomaly of foot, NOS",2024-10-01
2791003,"Congenital deformity of foot, NOS",2024-10-01
2791003,Congenital deformity of foot,2024-10-01
2792005,Pars tensa of tympanic membrane,2024-10-01
2792005,Pars tensa of tympanic membrane,2024-10-01
2792005,"Pars tensa of tympanic membrane, NOS",2024-10-01
2793000,Human coxsackievirus A12,2024-10-01
2794006,Cauterization of navel,2024-10-01
2794006,Cauterization of navel,2024-10-01
2795007,Glass engraver,2024-10-01
2795007,Glass engraver,2024-10-01
2796008,Methantheline,2024-10-01
2796008,Methantheline,2024-10-01
2797004,Lythrypnus nesiotes,2024-10-01
2797004,Island goby,2024-10-01
2797004,Island goby,2024-10-01
2798009,Bicaulus sagittatus,2024-10-01
2799001,Methylbenzethonium chloride,2024-10-01
2799001,Methylbenzethonium chloride,2024-10-01
2800002,Oesophagostomum radiatum,2024-10-01
2801003,Postlaminectomy kyphosis,2024-10-01
2801003,Postlaminectomy kyphosis,2024-10-01
2802005,Manual dilation and stretching,2024-10-01
2802005,Manual dilation and stretching,2024-10-01
2803000,Tendon sheath of popliteus muscle,2024-10-01
2803000,Tendon sheath of popliteus muscle,2024-10-01
2804006,Retired procedure,2024-10-01
2804006,Retired procedure,2024-10-01
2805007,Phosmet poisoning,2024-10-01
2805007,Phosmet poisoning,2024-10-01
2806008,Impaired psychomotor development,2024-10-01
2806008,Impaired psychomotor development,2024-10-01
2807004,Chronic gastrojejunal ulcer with perforation,2024-10-01
2807004,Chronic gastrojejunal ulcer with perforation,2024-10-01
2808009,Infection by Prosthenorchis elegans,2024-10-01
2809001,Biopsy of spinal meninges,2024-10-01
2809001,Biopsy of spinal meninges,2024-10-01
2809001,"Biopsy of spinal meninges, NOS",2024-10-01
2809001,"Excisional biopsy of spinal meninges, NOS",2024-10-01
2809001,Excisional biopsy of spinal meninges,2024-10-01
2810006,Cremasteric fascia,2024-10-01
2810006,Cremasteric fascia,2024-10-01
2811005,Cineradiography of pharynx,2024-10-01
2811005,Cineradiography of pharynx,2024-10-01
2812003,Head of femur,2024-10-01
2812003,Head of femur,2024-10-01
2812003,Femoral head,2024-10-01
2812003,Femoral head,2024-10-01
2813008,Nephroureterocystectomy,2024-10-01
2813008,Nephroureterocystectomy,2024-10-01
2814002,Antepartum hemorrhage associated with coagulation defects,2024-10-01
2814002,Antepartum hemorrhage associated with coagulation defects,2024-10-01
2815001,Sexual pyromania,2024-10-01
2815001,Sexual pyromania,2024-10-01
2815001,Erotic pyromania,2024-10-01
2815001,Erotic pyromania,2024-10-01
2815001,Pyrolagnia,2024-10-01
2815001,Pyrolagnia,2024-10-01
2816000,Dilated cardiomyopathy secondary to myotonic dystrophy,2024-10-01
2816000,Dilated cardiomyopathy secondary to myotonic dystrophy,2024-10-01
2817009,Microcottus sellaris,2024-10-01
2817009,Microcottus sellaris,2024-10-01
2817009,Brightbelly sculpin,2024-10-01
2818004,Congenital vascular anomaly of eye,2024-10-01
2818004,Congenital vascular anomaly of eye,2024-10-01
2818004,"Congenital vascular anomaly of eye, NOS",2024-10-01
2819007,Poisoning by magnesium sulfate,2024-10-01
2819007,Poisoning by magnesium sulfate,2024-10-01
2820001,Salmonella saintpaul,2024-10-01
2820001,Salmonella saintpaul,2024-10-01
2821002,Urginea brachystachys,2024-10-01
2822009,Retired procedure,2024-10-01
2822009,Retired procedure,2024-10-01
2823004,Hemoglobin Bristol,2024-10-01
2823004,"Hb 67(E11), Val-asp",2024-10-01
